scenario_id,selected,track_id,type,direction,scenario_type,constraint_agents,start_time,end_time
23,s,24,Pedestrian,,placeholder,13;15;16;17;18;19;20;21;22;23;25;26;27;28;29;31;32;33;34;35,22.5225,38.5385
24,s,25,Pedestrian,,placeholder,15;16;17;18;19;20;21;22;23;24;26;27;28;29;31;32;33;34;35;36;37;38;39,24.858167,44.5445
25,s,26,Pedestrian,,placeholder,15;18;19;20;21;22;23;24;25;27;28;29;31;32;33;34;35;36;37;38;39,25.692333,44.5445
26,s,27,Pedestrian,,placeholder,15;18;19;20;21;22;23;24;25;26;28;29;31,26.026,34.034
27,s,28,Pedestrian,,placeholder,15;18;19;20;21;22;23;24;25;26;27;29;31;32;33;34;35;36;37;38;39,26.359667,44.711333
28,s,29,Pedestrian,,placeholder,15;18;19;20;21;22;23;24;25;26;27;28;31;32;33;34;35;36;37;38;39,26.359667,45.211833
29,s,31,Pedestrian,,placeholder,20;21;22;23;24;25;26;27;28;29;32;33;34;35;36;37;38;39,31.698333,43.5435
30,s,32,Pedestrian,,placeholder,20;21;22;24;25;26;28;29;31;33;34;35;36;37;38;39;41;42;43,35.201833,46.046
31,s,33,Pedestrian,,placeholder,21;22;24;25;26;28;29;31;32;34;35;36;37;38;39;41;42;43;44;45;46;47,36.703333,51.217833
32,s,34,Pedestrian,,placeholder,21;22;24;25;26;28;29;31;32;33;35;36;37;38;39;41;42;43;44;45;46;47,36.703333,51.718333
33,s,35,Pedestrian,,placeholder,24;25;26;28;29;31;32;33;34;36;37;38;39;41;42;43,38.371667,46.880167
34,s,36,Pedestrian,,placeholder,25;26;28;29;31;32;33;34;35;37;38;39;41;42;43;44;45;46;47,39.873167,53.219833
35,s,37,Pedestrian,,placeholder,25;26;28;29;31;32;33;34;35;36;38;39;41;42;43;44;45;46;47,40.206833,53.386667
36,s,38,Pedestrian,,placeholder,25;26;28;29;31;32;33;34;35;36;37;39;41;42;43;44;45;46;47,41.875167,54.387667
37,s,39,Pedestrian,,placeholder,25;26;28;29;31;32;33;34;35;36;37;38;41;42;43;44;45;46;47,42.5425,56.723333
38,s,41,Pedestrian,,placeholder,32;33;34;35;36;37;38;39;42;43;44;45;46;47;48,45.378667,60.727333
39,s,42,Pedestrian,,placeholder,32;33;34;35;36;37;38;39;41;43;44;45;46;47;48,45.378667,60.226833
40,s,43,Pedestrian,,placeholder,32;33;34;35;36;37;38;39;41;42;44;45;46;47;48,45.5455,60.06
41,s,44,Pedestrian,,placeholder,33;34;36;37;38;39;41;42;43;45;46;47;48,47.047,62.395667
42,s,45,Pedestrian,,placeholder,33;34;36;37;38;39;41;42;43;44;46;47;48,47.213833,61.895167
43,s,46,Pedestrian,,placeholder,33;34;36;37;38;39;41;42;43;44;45;47;48;50;51,47.5475,63.730333
44,s,47,Pedestrian,,placeholder,33;34;36;37;38;39;41;42;43;44;45;46;48,48.381667,60.727333
45,s,48,Pedestrian,,placeholder,41;42;43;44;45;46;47;50;51,56.890167,64.230833
46,s,50,Pedestrian,,placeholder,46;48;51;52;53;55;56;57;58,63.063,80.246833
47,s,51,Pedestrian,,placeholder,46;48;50;52;53;55;56;57,63.063,80.08
48,s,52,Pedestrian,,placeholder,50;51;53;55;56;57,66.066,79.079
49,s,53,Pedestrian,,placeholder,50;51;52;55;56;57,66.399667,77.744333
50,s,55,Pedestrian,,placeholder,50;51;52;53;56;57;58;60;61,71.5715,85.5855
51,s,56,Pedestrian,,placeholder,50;51;52;53;55;57;58;60;61,71.5715,85.5855
52,s,57,Pedestrian,,placeholder,50;51;52;53;55;56;58;60;61,71.738333,86.086
53,s,58,Pedestrian,,placeholder,50;55;56;57;60;61;62;63;64;65;66;67,80.246833,97.097
54,s,60,Pedestrian,,placeholder,55;56;57;58;61;62;63;64;65;66;67,84.250833,99.265833
55,s,61,Pedestrian,,placeholder,55;56;57;58;60;62;63;64;65;66;67,84.250833,98.264833
56,s,62,Pedestrian,,placeholder,58;60;61;63;64;65;66;67,87.754333,98.098
57,s,63,Pedestrian,,placeholder,58;60;61;62;64;65;66;67;68;69,87.921167,102.769333
58,s,64,Pedestrian,,placeholder,58;60;61;62;63;65;66;67;68,90.757333,101.434667
59,s,65,Pedestrian,,placeholder,58;60;61;62;63;64;66;67;68;69;70,92.092,104.437667
60,s,66,Pedestrian,,placeholder,58;60;61;62;63;64;65;67;68;69;70,93.426667,106.773333
61,s,67,Pedestrian,,placeholder,58;60;61;62;63;64;65;66;68;69;70,97.097,109.6095
62,s,68,Pedestrian,,placeholder,63;64;65;66;67;69;70;73;74;75;76;77,100.767333,119.953167
63,s,69,Pedestrian,,placeholder,63;65;66;67;68;70;73;74;75;76;77;78;79,102.769333,121.788333
64,s,70,Pedestrian,,placeholder,65;66;67;68;69;73;74;75;76;77,103.937167,119.953167
65,s,73,Pedestrian,,placeholder,68;69;70;74;75;76;77;78;79,110.6105,123.289833
66,s,74,Pedestrian,,placeholder,68;69;70;73;75;76;77,110.777333,119.6195
67,s,75,Pedestrian,,placeholder,68;69;70;73;74;76;77;78;79;80,115.448667,127.794333
68,s,76,Pedestrian,,placeholder,68;69;70;73;74;75;77;78;79;80,118.785333,132.298833
69,s,77,Pedestrian,,placeholder,68;69;70;73;74;75;76;78;79;80;82,118.785333,133.133
70,s,78,Pedestrian,,placeholder,69;73;75;76;77;79;80,120.12,129.295833
71,s,79,Pedestrian,,placeholder,69;73;75;76;77;78;80,120.12,129.462667
72,s,80,Pedestrian,,placeholder,75;76;77;78;79;82;84;85,125.792333,138.805333
73,s,82,Pedestrian,,placeholder,77;80;84;85,132.6325,140.6405
74,s,84,Pedestrian,,placeholder,80;82;85;86;87,138.805333,151.985167
75,s,85,Pedestrian,,placeholder,80;82;84;86;87,138.805333,152.152
76,s,86,Pedestrian,,placeholder,84;85;87,142.475667,155.488667
77,s,87,Pedestrian,,placeholder,84;85;86,145.979167,155.155
78,s,88,Pedestrian,,placeholder,,156.489667,170.837333
79,s,89,Pedestrian,,placeholder,90;91;92;93;94,176.6765,186.019167
80,s,90,Pedestrian,,placeholder,89;91;92;93;94;95;96;98;99;100,177.844333,194.194
81,s,91,Pedestrian,,placeholder,89;90;92;93;94;95;96;98;99;100,177.844333,194.194
82,s,92,Pedestrian,,placeholder,89;90;91;93;94;95;96;98;99;100;101,181.181,197.197
83,s,93,Pedestrian,,placeholder,89;90;91;92;94;95;96,182.515667,192.859333
84,s,94,Pedestrian,,placeholder,89;90;91;92;93;95;96;98,182.515667,193.526667
85,s,95,Pedestrian,,placeholder,90;91;92;93;94;96;98;99;100;101,187.854333,200.533667
86,s,96,Pedestrian,,placeholder,90;91;92;93;94;95;98;99;100;101,189.6895,199.032167
87,s,98,Pedestrian,,placeholder,90;91;92;94;95;96;99;100;101;102,193.526667,202.869333
88,s,99,Pedestrian,,placeholder,90;91;92;95;96;98;100;101;102,193.6935,207.373833
89,s,100,Pedestrian,,placeholder,90;91;92;95;96;98;99;101;102,193.860333,205.038167
90,s,101,Pedestrian,,placeholder,92;95;96;98;99;100;102,194.527667,205.538667
91,s,102,Pedestrian,,placeholder,98;99;100;101;103;104,202.869333,209.542667
92,s,103,Pedestrian,,placeholder,102;104,208.875333,209.542667
93,s,104,Pedestrian,,placeholder,102;103,208.875333,209.542667
