scenario_id,selected,track_id,type,direction,scenario_type,constraint_agents,start_time,end_time
29,s,37,Pedestrian,,placeholder,29;31;32;33;34;36;38;39;40;41;42;43;44;45,110.944167,131.6315
30,s,38,Pedestrian,,placeholder,29;31;32;33;34;36;37;39;40;41;42;43;44;45,111.6115,124.791333
31,s,39,Pedestrian,,placeholder,33;36;37;38;40;41;42;43;44;45,115.281833,130.463667
32,s,40,Pedestrian,,placeholder,33;36;37;38;39;41;42;43;44;45,115.448667,132.465667
33,s,41,Pedestrian,,placeholder,33;36;37;38;39;40;42;43;44;45;46,116.116,136.803333
34,s,42,Pedestrian,,placeholder,33;36;37;38;39;40;41;43;44;45,116.282833,132.465667
35,s,43,Pedestrian,,placeholder,33;36;37;38;39;40;41;42;44;45,116.449667,132.799333
36,s,44,Pedestrian,,placeholder,33;36;37;38;39;40;41;42;43;45;46,116.6165,136.6365
37,s,45,Pedestrian,,placeholder,33;36;37;38;39;40;41;42;43;44,117.784333,133.800333
38,s,46,Pedestrian,,placeholder,41;44,135.802333,148.815333
39,s,50,Pedestrian,,placeholder,51;53,160.493667,174.507667
40,s,51,Pedestrian,,placeholder,50;53,163.329833,175.842333
41,s,53,Pedestrian,,placeholder,50;51;54,173.6735,189.522667
42,s,54,Pedestrian,,placeholder,53,179.345833,189.355833
43,s,55,Pedestrian,,placeholder,57;58;59,191.858333,207.874333
44,s,57,Pedestrian,,placeholder,55;58;59;61;62;64;65;66,194.861333,216.883333
45,s,58,Pedestrian,,placeholder,55;57;59;61;62;64;65;66,194.861333,215.882333
46,s,59,Pedestrian,,placeholder,55;57;58;61;62;64;65;66,200.033167,216.216
47,s,61,Pedestrian,,placeholder,57;58;59;62;64;65;66;67,209.042167,220.386833
48,s,62,Pedestrian,,placeholder,57;58;59;61;64;65;66;67,209.375833,226.7265
49,s,64,Pedestrian,,placeholder,57;58;59;61;62;65;66;67,210.043167,223.056167
50,s,65,Pedestrian,,placeholder,57;58;59;61;62;64;66;67,212.045167,224.7245
51,s,66,Pedestrian,,placeholder,57;58;59;61;62;64;65;67;68;69;70;71,215.882333,231.231
52,s,67,Pedestrian,,placeholder,61;62;64;65;66;68;69;70;71,218.218,232.065167
53,s,68,Pedestrian,,placeholder,66;67;69;70;71;72,227.894333,242.909333
54,s,69,Pedestrian,,placeholder,66;67;68;70;71;72,228.061167,242.7425
55,s,70,Pedestrian,,placeholder,66;67;68;69;71;72,228.228,242.909333
56,s,71,Pedestrian,,placeholder,66;67;68;69;70;72,229.896333,244.244
57,s,72,Pedestrian,,placeholder,68;69;70;71;73;74;75,235.902333,247.914333
58,s,73,Pedestrian,,placeholder,72;74;75;76;77;78,247.080167,262.095167
59,s,74,Pedestrian,,placeholder,72;73;75;76;77;78,247.080167,262.095167
60,s,75,Pedestrian,,placeholder,72;73;74;76;77;78,247.247,256.256
61,s,76,Pedestrian,,placeholder,73;74;75;77;78;79;80,250.416833,262.929333
62,s,77,Pedestrian,,placeholder,73;74;75;76;78;79;80;81,251.417833,263.596667
63,s,78,Pedestrian,,placeholder,73;74;75;76;77;79;80;81,251.417833,266.432833
64,s,79,Pedestrian,,placeholder,76;77;78;80;81;83;84,262.929333,281.948333
65,s,80,Pedestrian,,placeholder,76;77;78;79;81;83;84,262.929333,283.116167
66,s,81,Pedestrian,,placeholder,77;78;79;80;83;84,263.096167,281.114167
67,s,83,Pedestrian,,placeholder,79;80;81;84;89;90,266.7665,289.956333
68,s,84,Pedestrian,,placeholder,79;80;81;83;89;90,278.611667,290.7905
69,s,89,Pedestrian,,placeholder,83;84;90,289.956333,290.7905
70,s,90,Pedestrian,,placeholder,83;84;89,289.956333,290.7905
