video_id,scenario_id,scenario_type,time,ed_mean,ed_median,ed_max,ed,ade,fd,hd
781,16,group_passes_oncoming_single_on_left_on_crosswalk,42.953776000000005,2.58,2.55,4.83,2.43,7.84,0.98,0.99
781,17,group_no_interaction_on_crosswalk;right_turning_vehicle_yields-pedestrian_not_in_conflict_lanes_crosses_conflict_lanes_first-signalized_crosswalk_at_end_of_vehicle_turn,38.960083,0.44,0.01,1.55,0.42,0.48,1.35,1.35
781,18,group_no_interaction_on_walkway,7.933729999999997,5.61,5.66,10.57,0.12,39.93,10.53,10.25
781,19,single_no_interaction_on_crosswalk;minor_cut_exit_corner,28.093145,0.73,0.26,2.47,0.73,1.24,0.45,0.45
781,20,single_passes_oncoming_single_on_left_on_crosswalk;major_cut_exit_corner,18.919415,1.42,1.12,5.96,1.01,3.12,5.81,5.35
781,21,single_passes_oncoming_single_on_left_on_walkway,15.244744999999995,1.02,0.97,1.61,0.86,1.22,1.61,1.61
781,22,single_no_interaction_on_walkway,27.246657000000006,1.83,2.31,2.85,1.83,4.32,0.80,0.80
781,23,single_passes_oncoming_group_on_right_on_crosswalk;right_turning_vehicle_yields-pedestrian_in_conflict_lanes_crosses_conflict_lanes_first-signalized_crosswalk_at_beginning_of_vehicle_turn;left_turning_vehicle_yields-pedestrian_in_conflict_lanes_crosses_conflict_lanes_last-signalized_crosswalk_at_end_of_vehicle_turn,24.988877000000002,6.65,7.44,10.66,5.67,53.80,2.28,2.28
781,24,group_no_interaction_on_crosswalk,18.941164,2.54,2.66,3.24,2.16,6.84,2.73,2.73
781,25,single_no_interaction_on_crosswalk;jaywalk_beside_crosswalk,8.953576999999996,1.54,1.79,2.32,1.13,2.77,2.28,2.28
781,26,single_no_interaction_on_walkway,0.8086680000000115,0.20,0.22,0.28,0.03,0.04,0.27,0.28
781,27,single_no_interaction_on_walkway,16.889472000000005,0.80,0.72,1.35,0.52,0.71,1.34,1.34
781,28,single_passes_oncoming_group_on_left_on_crosswalk;minor_cut_entrance_corner;right_turning_vehicle_yields-pedestrian_not_in_conflict_lanes_crosses_conflict_lanes_first-signalized_crosswalk_at_beginning_of_vehicle_turn,22.956260999999998,1.71,1.76,3.26,1.71,3.85,2.16,2.15
781,29,group_no_interaction_on_crosswalk,23.94138699999999,0.86,0.78,1.29,0.79,0.81,1.28,1.28
781,30,single_no_interaction_on_crosswalk;minor_cut_exit_corner,8.948474000000004,0.60,0.51,1.16,0.48,0.44,0.78,0.79
781,31,single_no_interaction_on_walkway,0.7412720000000093,0.21,0.26,0.28,0.06,0.05,0.27,0.28
781,35,single_passes_oncoming_single_on_left_on_walkway,34.890254999999996,0.98,0.89,2.28,0.92,1.64,1.37,1.37
781,36,group_no_interaction_on_crosswalk;right_turning_vehicle_yields-pedestrian_not_in_conflict_lanes_crosses_conflict_lanes_first-signalized_crosswalk_at_end_of_vehicle_turn,22.288787999999997,2.45,2.89,3.38,1.71,6.73,1.90,1.90
781,38,group_no_interaction_on_crosswalk;right_turning_vehicle_yields-pedestrian_in_conflict_lanes_crosses_conflict_lanes_first-signalized_crosswalk_at_end_of_vehicle_turn;minor_cut_exit_corner,26.92695900000001,2.04,2.72,4.12,1.75,6.29,3.76,3.73
781,39,group_no_interaction_on_walkway,30.892164000000008,1.89,1.93,2.35,1.72,3.69,1.77,1.76
781,40,group_no_interaction_on_crosswalk;right_turning_vehicle_yields-pedestrian_in_conflict_lanes_crosses_conflict_lanes_first-signalized_crosswalk_at_end_of_vehicle_turn;minor_cut_exit_corner,26.942867000000007,1.52,2.03,2.79,1.36,3.32,2.55,2.55
781,41,group_no_interaction_on_walkway,31.88645599999998,1.33,1.29,1.76,1.23,1.84,1.62,1.62
781,42,single_no_interaction_on_walkway,15.360101000000014,1.00,1.04,1.41,0.85,1.06,1.17,1.16
781,43,single_no_interaction_on_crosswalk;right_turning_vehicle_yields-pedestrian_not_in_conflict_lanes-unsignalized_crosswalk;minor_cut_exit_corner,4.751619000000005,0.57,0.56,0.82,0.31,0.34,0.82,0.82
781,44,single_passes_oncoming_single_on_left_on_crosswalk,13.95399900000001,1.36,1.41,1.78,0.75,1.89,1.77,1.78
781,45,single_no_interaction_on_crosswalk,4.953848999999991,0.88,0.80,1.33,0.29,0.87,1.33,1.33
781,46,single_no_interaction_on_walkway,14.79088200000001,2.66,2.74,4.24,2.06,8.70,3.74,3.73
781,49,single_passes_oncoming_single_on_left_on_crosswalk,16.780916999999988,3.51,4.25,5.92,3.49,15.26,1.38,1.38
781,50,single_no_interaction_on_crosswalk,5.9567340000000115,1.33,1.51,2.10,0.86,2.12,2.09,2.10
781,51,single_no_interaction_on_walkway,0.8366430000000094,0.15,0.15,0.27,0.04,0.03,0.25,0.27
781,53,single_no_interaction_on_walkway,84.248108,0.95,0.13,3.81,0.95,2.59,0.80,0.81
781,55,single_no_interaction_on_walkway,5.221654999999998,0.70,0.70,0.85,0.49,0.50,0.66,0.65
782,2,single_no_interaction_on_walkway,20.959802,0.73,0.81,0.97,0.69,0.58,0.96,0.96
782,3,single_passes_oncoming_single_on_right_on_crosswalk;right_turning_vehicle_intersects_pedestrian_path-pedestrian_not_in_conflict_lanes_crosses_conflict_lanes_last-signalized_crosswalk_at_end_of_vehicle_turn;left_turning_vehicle_yields-pedestrian_not_in_conflict_lanes_crosses_conflict_lanes_last-signalized_crosswalk_at_end_of_vehicle_turn;right_turning_vehicle_yields-pedestrian_not_in_conflict_lanes_crosses_conflict_lanes_last-signalized_crosswalk_at_end_of_vehicle_turn,46.937844,0.80,0.50,1.64,0.80,0.82,1.18,1.18
782,4,single_no_interaction_on_crosswalk,25.969169000000008,0.81,0.83,1.20,0.74,0.74,0.99,0.99
782,5,single_no_interaction_on_crosswalk;right_turning_vehicle_yields-pedestrian_in_conflict_lanes-unsignalized_crosswalk,9.451371999999992,0.44,0.47,0.67,0.35,0.23,0.63,0.63
782,7,single_passes_oncoming_single_on_right_on_walkway,13.521436000000001,3.14,3.97,4.37,3.14,11.87,1.83,1.83
782,8,single_no_interaction_on_walkway,19.813060999999998,2.40,2.59,2.79,1.76,5.98,2.02,2.02
782,9,single_passes_oncoming_single_on_right_on_crosswalk;right_turning_vehicle_yields-pedestrian_in_conflict_lanes_crosses_conflict_lanes_first-signalized_crosswalk_at_end_of_vehicle_turn,13.989992,2.12,2.08,2.97,1.38,4.77,2.32,2.33
782,10,single_no_interaction_on_walkway,24.599916999999998,0.97,0.91,1.37,0.88,1.00,1.06,1.06
782,12,single_no_interaction_on_walkway,0.7698099999999997,0.43,0.48,0.68,0.11,0.23,0.66,0.68
782,13,single_no_interaction_on_crosswalk;right_turning_vehicle_yields-pedestrian_not_in_conflict_lanes-unsignalized_crosswalk,11.948931000000002,0.51,0.50,1.15,0.51,0.41,0.46,0.46
782,14,single_no_interaction_on_crosswalk,56.951567,0.61,0.52,1.80,0.61,0.61,0.64,0.64
782,15,group_no_interaction_on_crosswalk;right_turning_vehicle_intersects_pedestrian_path-pedestrian_not_in_conflict_lanes_crosses_conflict_lanes_last-signalized_crosswalk_at_end_of_vehicle_turn;right_turning_vehicle_intersects_pedestrian_path-pedestrian_in_conflict_lanes_crosses_conflict_lanes_last-signalized_crosswalk_at_end_of_vehicle_turn;right_turning_vehicle_yields-pedestrian_in_conflict_lanes_crosses_conflict_lanes_last-signalized_crosswalk_at_end_of_vehicle_turn,26.964208999999997,1.81,1.94,2.50,1.49,3.62,1.52,1.51
782,16,group_passes_oncoming_single_on_right_on_walkway,28.44915800000001,1.85,1.97,2.06,1.66,3.54,1.92,1.92
782,17,single_passes_oncoming_single_on_right_on_walkway,54.28737999999999,0.27,0.05,1.50,0.27,0.24,0.60,0.60
782,18,group_no_interaction_on_crosswalk;right_turning_vehicle_intersects_pedestrian_path-pedestrian_not_in_conflict_lanes_crosses_conflict_lanes_last-signalized_crosswalk_at_end_of_vehicle_turn;right_turning_vehicle_intersects_pedestrian_path-pedestrian_in_conflict_lanes_crosses_conflict_lanes_last-signalized_crosswalk_at_end_of_vehicle_turn;right_turning_vehicle_yields-pedestrian_in_conflict_lanes_crosses_conflict_lanes_last-signalized_crosswalk_at_end_of_vehicle_turn,26.98453099999999,1.55,1.79,2.21,1.26,2.78,1.18,1.18
782,19,group_passes_oncoming_single_on_left_on_walkway,27.435418999999996,1.02,1.00,1.52,0.92,1.10,1.50,1.52
782,20,single_passes_oncoming_group_on_right_on_walkway,81.05159500000002,0.75,0.50,1.76,0.75,0.72,1.22,1.22
782,21,single_no_interaction_on_crosswalk;major_cut_entrance_corner,23.930766000000006,1.89,1.59,4.17,1.64,4.26,3.98,3.98
782,22,single_no_interaction_on_crosswalk;minor_cut_exit_corner,11.479982000000007,0.82,0.95,1.08,0.68,0.77,0.94,0.94
782,23,single_splits_oncoming_group_on_walkway,30.511102000000008,2.96,3.48,5.47,2.96,12.68,1.06,1.06
782,24,single_no_interaction_on_crosswalk;minor_cut_entrance_corner,19.979201999999987,1.44,1.32,2.44,1.23,2.30,2.44,2.43
782,25,single_no_interaction_on_crosswalk;jaywalk_beside_crosswalk,5.92493300000001,2.09,1.85,3.63,1.26,5.68,3.33,3.31
782,26,single_no_interaction_on_walkway,7.262222000000008,1.04,1.18,1.37,0.76,1.22,1.20,1.19
782,28,single_no_interaction_on_crosswalk,10.811392000000012,1.09,1.14,1.64,1.07,1.40,1.50,1.50
782,29,single_no_interaction_on_crosswalk;left_turning_vehicle_yields-pedestrian_not_in_conflict_lanes_crosses_conflict_lanes_first-signalized_crosswalk_at_end_of_vehicle_turn,65.99404000000001,2.90,2.12,6.53,2.90,12.48,1.11,1.11
782,30,single_no_interaction_on_walkway,21.021991000000014,1.17,1.16,1.43,1.05,1.43,1.04,1.04
782,32,single_no_interaction_on_crosswalk,9.23870500000001,1.33,1.62,2.03,0.66,2.15,0.81,0.81
782,33,single_no_interaction_on_crosswalk;right_turning_vehicle_yields-pedestrian_not_in_conflict_lanes_crosses_conflict_lanes_last-signalized_crosswalk_at_beginning_of_vehicle_turn,10.92901599999999,1.61,1.62,3.29,1.22,4.10,1.93,1.91
782,34,single_no_interaction_on_walkway,7.431389000000024,1.11,0.92,2.11,0.81,1.57,1.16,1.18
783,1,single_no_interaction_on_crosswalk,7.421564,0.96,1.02,1.22,0.73,0.99,0.96,0.96
783,2,single_no_interaction_on_crosswalk,50.93513999999999,0.93,0.21,4.15,0.94,2.58,1.86,1.86
783,3,single_passes_oncoming_single_on_right_on_crosswalk,16.970601000000002,2.44,2.50,3.56,2.39,6.68,0.69,0.69
783,4,single_no_interaction_on_walkway,18.738646000000003,4.86,4.10,11.15,4.86,39.21,0.47,0.44
783,6,single_no_interaction_on_walkway,1.5396929999999998,1.21,1.37,1.68,0.41,1.67,1.67,1.68
783,7,single_no_interaction_on_crosswalk;major_cut_entrance_corner,63.623939,0.52,0.23,2.22,0.52,0.55,0.99,0.99
783,8,single_no_interaction_on_crosswalk,17.920536,1.49,1.69,2.11,1.27,2.51,1.88,1.86
783,9,single_no_interaction_on_crosswalk;minor_cut_exit_corner,5.957882000000012,1.30,1.24,1.84,0.86,1.83,1.84,1.84
783,10,single_no_interaction_on_walkway,20.149586,0.72,0.79,1.04,0.64,0.56,1.03,1.03
783,11,single_no_interaction_on_walkway,9.933999,0.56,0.57,0.77,0.46,0.33,0.72,0.72
783,12,single_passes_oncoming_single_on_left_on_crosswalk,19.950459000000002,0.91,0.89,1.51,0.82,0.94,1.31,1.31
783,13,single_no_interaction_on_crosswalk;minor_cut_exit_corner,8.905888000000004,0.65,0.94,1.14,0.51,0.59,1.06,1.06
783,14,single_no_interaction_on_walkway,4.419449,0.57,0.62,0.83,0.41,0.37,0.68,0.68
783,15,single_no_interaction_on_crosswalk;jaywalk_beside_crosswalk,7.566102000000001,2.41,2.24,4.79,1.25,8.91,4.79,4.79
783,17,single_no_interaction_on_crosswalk;minor_cut_entrance_corner;right_turning_vehicle_yields-pedestrian_in_conflict_lanes_crosses_conflict_lanes_first-signalized_crosswalk_at_end_of_vehicle_turn;major_cut_exit_corner,21.943541999999994,1.14,1.32,2.32,0.99,1.76,2.25,2.24
783,18,single_no_interaction_on_walkway,7.957472999999993,1.08,1.22,1.39,0.87,1.28,1.39,1.39
783,19,single_no_interaction_on_walkway,10.026645000000002,0.34,0.39,0.56,0.29,0.15,0.49,0.49
783,20,single_no_interaction_on_crosswalk;right_turning_vehicle_yields-pedestrian_in_conflict_lanes_crosses_conflict_lanes_first-signalized_crosswalk_at_beginning_of_vehicle_turn;left_turning_vehicle_yields-pedestrian_in_conflict_lanes_crosses_conflict_lanes_last-signalized_crosswalk_at_beginning_of_vehicle_turn,19.969291999999996,1.72,1.07,4.72,1.57,4.85,1.62,1.62
783,21,single_no_interaction_on_crosswalk;major_cut_exit_corner,22.92985200000001,2.44,2.60,4.18,2.15,7.49,4.00,4.00
783,23,single_no_interaction_on_walkway,13.507282000000004,1.56,1.74,1.89,1.26,2.54,1.76,1.77
784,2,single_no_interaction_on_walkway,23.058989000000004,2.78,3.29,4.21,2.78,9.55,0.96,0.96
784,3,single_no_interaction_on_crosswalk,18.971486999999996,1.56,1.58,2.26,1.24,2.70,1.27,1.27
784,4,single_no_interaction_on_walkway,29.590202000000005,0.53,0.40,1.20,0.50,0.40,0.53,0.53
784,5,single_no_interaction_on_walkway,27.384130999999996,1.18,1.21,1.74,1.13,1.53,0.81,0.81
784,6,single_no_interaction_on_crosswalk,27.941998000000012,1.87,2.05,2.84,1.23,3.95,1.46,1.46
784,7,single_no_interaction_on_crosswalk;minor_cut_exit_corner,11.459033000000005,1.63,1.81,2.25,1.30,2.96,1.66,1.66
784,8,single_no_interaction_on_walkway,20.38565,2.37,2.15,3.71,2.06,6.23,2.41,2.41
784,9,single_overtakes_single_on_right_on_crosswalk,60.952533999999986,0.70,0.44,2.28,0.70,0.84,1.49,1.49
784,10,single_passes_oncoming_single_on_right_on_crosswalk,17.97231099999999,2.94,3.43,4.44,2.94,9.88,0.88,0.88
784,11,single_no_interaction_on_crosswalk;right_turning_vehicle_yields-pedestrian_not_in_conflict_lanes-unsignalized_crosswalk,4.9201400000000035,2.18,2.35,2.74,1.32,5.11,2.13,2.13
784,14,single_no_interaction_on_crosswalk,51.904258,0.37,0.33,1.48,0.36,0.24,1.42,1.42
784,15,single_passes_oncoming_single_on_right_on_crosswalk,21.92282,3.44,4.49,5.56,3.45,14.97,1.81,1.81
784,16,single_no_interaction_on_crosswalk;right_turning_vehicle_yields-pedestrian_not_in_conflict_lanes-unsignalized_crosswalk,7.9655659999999955,0.63,0.74,0.92,0.33,0.48,0.80,0.80
784,17,single_passes_oncoming_group_on_right_on_walkway,1.942769999999996,0.46,0.51,0.66,0.13,0.24,0.66,0.66
784,18,single_no_interaction_on_walkway,1.2741120000000024,0.82,0.93,1.17,0.27,0.78,1.16,1.17
784,19,single_no_interaction_on_crosswalk;major_cut_entrance_corner,7.964427000000001,1.18,1.23,1.78,0.86,1.55,1.42,1.42
784,20,single_passes_oncoming_single_on_right_on_crosswalk,14.928319999999985,1.19,1.27,1.67,0.74,1.58,1.65,1.65
784,21,single_no_interaction_on_crosswalk;major_cut_exit_corner,6.962110999999993,2.34,2.46,3.48,1.50,6.45,3.18,3.17
784,22,single_no_interaction_on_walkway,1.1713570000000004,0.40,0.48,0.51,0.14,0.18,0.49,0.49
784,23,group_no_interaction_on_crosswalk;right_turning_vehicle_intersects_pedestrian_path-pedestrian_not_in_conflict_lanes_crosses_conflict_lanes_last-signalized_crosswalk_at_end_of_vehicle_turn;left_turning_vehicle_yields-pedestrian_not_in_conflict_lanes_crosses_conflict_lanes_last-signalized_crosswalk_at_end_of_vehicle_turn;right_turning_vehicle_yields-pedestrian_not_in_conflict_lanes_crosses_conflict_lanes_last-signalized_crosswalk_at_end_of_vehicle_turn,21.280584000000005,1.61,1.54,3.49,1.41,3.77,0.66,0.66
784,24,single_no_interaction_on_crosswalk;major_cut_entrance_corner,17.82779400000001,4.83,5.13,5.65,3.67,24.46,5.64,5.65
784,25,single_no_interaction_on_crosswalk;jaywalk_beside_crosswalk,5.953395999999998,3.27,3.59,5.08,1.70,12.48,5.07,5.08
784,26,single_no_interaction_on_walkway,1.6067960000000028,0.10,0.09,0.21,0.04,0.01,0.20,0.21
784,27,group_no_interaction_on_crosswalk;right_turning_vehicle_intersects_pedestrian_path-pedestrian_not_in_conflict_lanes_crosses_conflict_lanes_last-signalized_crosswalk_at_end_of_vehicle_turn;left_turning_vehicle_yields-pedestrian_not_in_conflict_lanes_crosses_conflict_lanes_last-signalized_crosswalk_at_end_of_vehicle_turn;right_turning_vehicle_yields-pedestrian_not_in_conflict_lanes_crosses_conflict_lanes_last-signalized_crosswalk_at_end_of_vehicle_turn,20.950940000000003,1.45,1.53,1.86,1.31,2.22,1.20,1.18
784,28,single_no_interaction_on_walkway,21.46257,0.84,0.86,1.37,0.77,0.84,1.20,1.20
784,31,group_no_interaction_on_crosswalk,7.609321999999992,0.74,0.77,1.01,0.61,0.59,0.87,0.87
784,32,group_no_interaction_on_crosswalk,17.925092000000006,0.69,0.39,2.09,0.69,0.85,0.47,0.47
784,33,group_no_interaction_on_walkway,11.591656,0.37,0.36,0.71,0.31,0.18,0.48,0.48
784,34,group_passes_oncoming_single_on_right_on_walkway,33.088690000000014,1.71,1.73,2.22,1.57,3.02,1.47,1.45
784,35,group_no_interaction_on_crosswalk,7.947735999999992,0.42,0.44,0.71,0.33,0.20,0.70,0.71
784,36,group_no_interaction_on_crosswalk;minor_cut_entrance_corner,17.94395700000001,1.47,1.43,2.96,1.47,2.81,1.53,1.53
784,37,group_no_interaction_on_walkway,11.263172999999995,0.87,0.88,1.02,0.72,0.78,1.01,1.01
784,38,single_no_interaction_on_walkway,31.700848000000008,2.42,2.52,3.77,2.35,6.52,1.06,1.06
784,39,group_no_interaction_on_crosswalk,15.667708000000005,1.35,1.34,2.63,1.35,2.80,1.02,1.02
784,40,group_no_interaction_on_crosswalk,13.691126999999994,1.00,0.75,2.08,1.00,1.61,0.71,0.71
785,1,single_no_interaction_on_walkway,32.030803,1.61,1.68,2.18,1.50,2.75,1.10,1.10
785,2,group_no_interaction_on_crosswalk;left_turning_vehicle_yields-pedestrian_not_in_conflict_lanes_crosses_conflict_lanes_first-signalized_crosswalk_at_end_of_vehicle_turn,15.948127,1.17,1.34,1.43,1.01,1.51,1.16,1.15
785,3,group_no_interaction_on_walkway,1.405625999999998,0.51,0.60,0.64,0.21,0.29,0.63,0.64
785,4,group_no_interaction_on_crosswalk;left_turning_vehicle_yields-pedestrian_not_in_conflict_lanes_crosses_conflict_lanes_first-signalized_crosswalk_at_end_of_vehicle_turn,15.944246,0.73,0.70,1.11,0.64,0.59,0.69,0.68
785,5,group_no_interaction_on_walkway,8.037178000000004,1.11,1.14,1.27,0.85,1.28,1.08,1.08
785,6,single_no_interaction_on_crosswalk,9.975711,0.81,0.99,1.57,0.02,0.80,1.53,1.56
785,7,single_no_interaction_on_crosswalk;minor_cut_exit_corner;right_turning_vehicle_yields-pedestrian_not_in_conflict_lanes-unsignalized_crosswalk,7.967912,0.86,0.75,1.67,0.50,0.85,1.66,1.67
785,8,single_no_interaction_on_walkway,0.5690829999999991,0.43,0.47,0.68,0.04,0.23,0.66,0.68
785,9,single_no_interaction_on_crosswalk;major_cut_exit_corner,14.617875,1.54,0.93,4.50,1.15,4.09,4.49,4.50
785,10,single_no_interaction_on_crosswalk;jaywalk_beside_crosswalk;right_turning_vehicle_yields-pedestrian_in_conflict_lanes-unsignalized_crosswalk,17.105698000000004,3.14,3.35,6.79,3.14,15.83,4.96,4.96
785,11,single_no_interaction_on_crosswalk;right_turning_vehicle_yields-pedestrian_not_in_conflict_lanes_crosses_conflict_lanes_last-signalized_crosswalk_at_end_of_vehicle_turn;minor_cut_exit_corner,9.570819,0.85,0.73,2.01,0.51,0.91,1.97,2.01
785,12,single_no_interaction_on_walkway,4.116441000000002,0.34,0.39,0.48,0.21,0.13,0.48,0.48
785,14,group_no_interaction_on_crosswalk;right_turning_vehicle_yields-pedestrian_in_conflict_lanes_crosses_conflict_lanes_first-signalized_crosswalk_at_end_of_vehicle_turn,46.92966199999999,1.41,0.15,3.91,1.37,4.28,0.71,0.71
785,15,group_no_interaction_on_crosswalk;minor_cut_exit_corner,6.968903000000012,0.95,1.04,1.08,0.71,0.94,1.02,1.02
785,16,group_no_interaction_on_walkway,2.542896000000013,0.28,0.36,0.43,0.17,0.10,0.40,0.40
785,17,group_no_interaction_on_crosswalk;right_turning_vehicle_yields-pedestrian_in_conflict_lanes_crosses_conflict_lanes_first-signalized_crosswalk_at_end_of_vehicle_turn,45.935935999999984,1.10,0.01,2.86,1.03,2.63,0.88,0.88
785,18,group_no_interaction_on_crosswalk,7.967655000000008,0.84,0.88,1.10,0.61,0.76,1.06,1.06
785,19,group_no_interaction_on_walkway,30.026821000000012,0.72,0.74,1.06,0.68,0.54,1.05,1.05
785,20,group_no_interaction_on_crosswalk;right_turning_vehicle_yields-pedestrian_in_conflict_lanes_crosses_conflict_lanes_first-signalized_crosswalk_at_end_of_vehicle_turn,46.91473499999999,1.60,0.19,4.63,1.52,5.56,0.74,0.74
785,21,group_no_interaction_on_crosswalk,6.960208999999992,0.93,0.90,1.35,0.68,0.94,1.35,1.35
785,22,group_no_interaction_on_walkway,28.845353999999986,1.11,1.24,1.86,1.00,1.41,1.86,1.86
785,24,single_no_interaction_on_crosswalk;minor_cut_entrance_corner,5.901248999999993,1.81,2.11,2.33,1.16,3.58,2.22,2.23
785,25,single_no_interaction_on_crosswalk,12.966283000000004,0.35,0.39,0.53,0.30,0.14,0.42,0.42
785,26,single_no_interaction_on_crosswalk,5.928929000000011,1.51,1.65,1.84,1.00,2.41,1.84,1.84
785,27,single_no_interaction_on_walkway,14.416843999999998,1.70,1.71,2.18,1.41,2.99,1.90,1.90
785,28,single_no_interaction_on_walkway,24.386629999999997,1.35,1.52,2.17,1.24,2.30,0.84,0.85
785,29,single_no_interaction_on_crosswalk;major_cut_entrance_corner;minor_cut_exit_corner,35.95523800000001,1.45,0.37,5.30,1.45,4.67,1.71,1.71
785,30,single_no_interaction_on_crosswalk;major_cut_exit_corner,26.942802999999998,4.32,5.15,6.48,4.32,21.79,2.35,2.35
785,31,single_no_interaction_on_crosswalk;jaywalk_beside_crosswalk,4.959159,2.88,3.23,4.34,1.40,10.02,4.33,4.32
785,32,single_no_interaction_on_walkway,0.8834730000000093,0.42,0.47,0.63,0.08,0.21,0.61,0.63
785,33,single_no_interaction_on_walkway,15.99447699999999,1.18,1.30,2.38,1.18,2.28,0.93,0.93
785,34,single_no_interaction_on_crosswalk,49.97016500000001,1.36,0.51,3.83,1.35,3.07,1.05,1.05
785,35,single_passes_oncoming_single_on_right_on_crosswalk,19.93340900000001,5.98,6.92,8.97,5.98,44.28,0.89,0.89
785,36,single_no_interaction_on_crosswalk;major_cut_exit_corner,6.9690650000000005,2.19,2.03,3.29,1.41,5.61,3.19,3.18
785,37,single_no_interaction_on_walkway,0.9063490000000058,0.82,0.91,1.25,0.20,0.79,1.24,1.25
785,38,single_no_interaction_on_crosswalk;major_cut_exit_corner,16.001959999999997,1.40,0.58,4.64,1.05,4.09,4.48,4.47
785,41,single_no_interaction_on_walkway,1.2127859999999941,0.67,0.78,0.89,0.22,0.51,0.89,0.89
785,42,single_no_interaction_on_crosswalk;right_turning_vehicle_yields-pedestrian_in_conflict_lanes-unsignalized_crosswalk,11.491579999999999,0.35,0.21,0.75,0.35,0.17,0.57,0.57
785,43,single_no_interaction_on_crosswalk;minor_cut_exit_corner,25.946809000000002,5.47,4.83,10.72,4.02,48.64,8.74,8.67
785,44,single_no_interaction_on_walkway,14.961113000000012,0.85,0.93,1.18,0.73,0.78,0.90,0.90
785,47,single_no_interaction_on_walkway,67.72071499999998,1.02,1.11,1.50,1.02,1.13,0.75,0.75
