video_id,scenario_id,scenario_type,time,ed_mean,ed_median,ed_max,ed,ade,fd,hd
780,12,0_crosswalks,19.666117000000014,0.70,0.87,1.33,0.70,0.71,1.32,1.32
781,1,3_crosswalks,112.271993,0.85,0.73,2.57,0.82,1.12,2.33,2.33
781,2,3_crosswalks,114.270555,1.93,2.17,2.91,1.86,4.22,2.88,2.91
781,3,3_crosswalks,119.26385999999998,2.18,2.40,3.78,2.10,5.72,2.89,2.65
781,4,3_crosswalks,118.442622,1.34,1.21,4.04,1.31,2.34,1.42,1.41
781,5,2_crosswalks,57.28849,2.22,1.48,6.02,2.12,8.29,3.15,3.15
781,6,3_crosswalks,103.597689,5.29,2.83,19.85,4.98,60.56,4.51,4.50
781,7,3_crosswalks,96.182378,1.19,1.13,2.66,1.18,1.62,1.61,1.61
781,11,1_crosswalk,57.041368000000006,0.84,0.76,2.80,0.81,0.90,0.99,0.99
781,13,1_crosswalk,125.42472900000001,2.15,1.96,4.31,2.09,5.65,2.89,2.89
781,14,1_crosswalk,126.648256,1.41,1.34,3.08,1.38,2.45,3.01,3.02
781,15,3_crosswalks,66.89938900000001,1.33,1.25,2.63,1.27,2.11,1.95,1.93
781,18,2_crosswalks,23.796369,2.56,2.99,4.69,2.55,8.16,1.00,1.00
781,20,0_crosswalks,84.21967999999998,0.60,0.08,2.71,0.60,1.17,0.48,0.47
781,22,0_crosswalks,22.002285,0.70,0.74,1.11,0.64,0.58,0.51,0.49
782,2,3_crosswalks,100.600456,1.21,1.11,2.45,1.18,1.75,1.71,1.71
782,3,1_crosswalk,57.532895,4.75,4.77,13.51,4.75,34.28,2.22,2.22
782,4,1_crosswalk,48.601065000000006,0.83,0.73,2.06,0.78,0.95,1.90,1.90
782,6,3_crosswalks,125.61793400000002,1.56,1.39,2.66,1.55,2.92,2.18,2.17
782,7,1_crosswalk,123.756977,1.11,0.83,2.76,1.09,1.54,1.50,1.50
782,8,2_crosswalks,34.482922,1.40,1.34,3.20,1.27,2.44,2.93,2.93
782,9,2_crosswalks,67.30672700000001,2.70,1.06,7.99,2.45,15.31,7.68,7.66
782,10,2_crosswalks,74.31494700000002,2.88,2.62,6.98,2.88,11.97,1.30,1.30
782,12,2_crosswalks,44.68950700000002,11.81,10.25,27.37,11.81,218.03,1.18,1.18
783,1,3_crosswalks,95.9041,2.29,1.27,11.12,2.29,11.14,1.15,1.15
783,3,3_crosswalks,122.760789,1.64,1.74,3.92,1.59,3.25,3.88,3.92
783,4,2_crosswalks,38.869904000000005,1.19,1.20,2.19,1.12,1.68,1.35,1.35
783,5,3_crosswalks,101.239691,3.17,2.33,7.54,3.02,15.65,4.59,4.59
783,6,3_crosswalks,80.72091600000002,2.30,2.42,4.77,2.30,6.85,3.23,3.23
