file_id,scenario_id,A,B,C,D,E,F,acceleration_time,aggressiveness_level_enter_xwalk,aggressiveness_level_select_xwalk,approaching_xwalk_threshold,desired_speed,dist_from_xwalk_exit,goal_threshold,mass,omega,phi,radius,speed_increase_pct,xwalk_entry_threshold,xwalk_exit_threshold
770,11,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.3789916097838455,0.0,0.5,77.1,240,120,0.25,0.0,1.5,1.5
770,12,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.4054958412698426,0.0,0.5,70.8,240,120,0.25,0.0,1.5,1.5
770,13,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.3485279505788843,0.0,0.5,50.14,240,120,0.25,0.0,1.5,1.5
770,14,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.4174671989354612,1.5,0.5,59.56,240,120,0.25,0.5,1.5,1.5
770,15,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.7222083333333333,1.5,0.5,57.11,240,120,0.25,0.5,1.5,1.5
770,16,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.5363594135802465,1.5,0.5,52.5,240,120,0.25,0.5,1.5,1.5
770,17,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.8868231460389782,1.5,0.5,52.25,240,120,0.25,0.5,1.5,1.5
770,18,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.7922073197457808,1.5,0.5,64.98,240,120,0.25,0.5,1.5,1.5
770,19,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.6736466666666658,1.5,0.5,78.77,240,120,0.25,0.5,1.5,1.5
770,20,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.2069232804232801,1.5,0.5,76.99,240,120,0.25,0.5,1.5,1.5
770,21,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.3045329861111112,1.5,0.5,69.44,240,120,0.25,0.5,1.5,1.5
770,22,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.3915259836674088,1.5,0.5,54.92,240,120,0.25,0.5,1.5,1.5
770,23,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.3106628316749582,1.5,0.5,78.1,240,120,0.25,0.5,1.5,1.5
770,24,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.3106426146713035,1.5,0.5,64.58,240,120,0.25,0.5,1.5,1.5
770,25,10,0.8,12,0.35,400,0.82,0.5,2,2,5,0.8591908390691573,0.5,76.58,240,120,0.25,1.5,1.5
770,26,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.5328419559048254,0.5,79.24,240,120,0.25,1.5,1.5
770,27,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.406977564102564,0.5,55.23,240,120,0.25,1.5,1.5
770,28,10,0.8,12,0.35,400,0.82,0.5,2,2,5,2.013747146856159,1.5,0.5,52.42,240,120,0.25,0.5,1.5,1.5
770,29,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.9183279851560777,1.5,0.5,69.45,240,120,0.25,0.5,1.5,1.5
770,30,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.8219856337515907,1.5,0.5,62.91,240,120,0.25,0.5,1.5,1.5
770,32,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.4557204204204202,1.5,0.5,71.38,240,120,0.25,0.5,1.5,1.5
770,33,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.586356060606061,0.0,0.5,63.51,240,120,0.25,0.0,1.5,1.5
770,34,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.7323272167034574,0.0,0.5,62.51,240,120,0.25,0.0,1.5,1.5
770,35,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.43346977124183,1.5,0.5,66.08,240,120,0.25,0.5,1.5,1.5
770,36,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.176661320754717,1.5,0.5,56.72,240,120,0.25,0.5,1.5,1.5
770,37,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.4579521933280812,1.5,0.5,62.87,240,120,0.25,0.5,1.5,1.5
770,38,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.5212936064556175,1.5,0.5,77.98,240,120,0.25,0.5,1.5,1.5
770,39,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.6920497685185187,1.5,0.5,79.43,240,120,0.25,0.5,1.5,1.5
770,40,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.420751736111112,1.5,0.5,61.06,240,120,0.25,0.5,1.5,1.5
770,42,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.3005420784666073,1.5,0.5,76.71,240,120,0.25,0.5,1.5,1.5
770,43,10,0.8,12,0.35,400,0.82,0.5,2,2,5,0.9909455859969555,1.5,0.5,54.64,240,120,0.25,0.5,1.5,1.5
770,44,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.0291919934640523,1.5,0.5,63.82,240,120,0.25,0.5,1.5,1.5
770,45,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.0462263205828786,1.5,0.5,73.59,240,120,0.25,0.5,1.5,1.5
770,46,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.2486906130268196,1.5,0.5,63.14,240,120,0.25,0.5,1.5,1.5
770,47,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.131543879056048,1.5,0.5,63.72,240,120,0.25,0.5,1.5,1.5
771,1,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.197906322337963,1.5,0.5,76.46,240,120,0.25,0.5,1.5,1.5
771,2,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.2820215546503744,1.5,0.5,57.63,240,120,0.25,0.5,1.5,1.5
771,3,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.2761235065710879,1.5,0.5,55.35,240,120,0.25,0.5,1.5,1.5
771,4,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.2584361480585788,1.5,0.5,59.29,240,120,0.25,0.5,1.5,1.5
771,5,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.1673594976452117,1.5,0.5,51.33,240,120,0.25,0.5,1.5,1.5
771,6,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.22035139740968,1.5,0.5,74.21,240,120,0.25,0.5,1.5,1.5
771,8,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.1576393643031777,1.5,0.5,75.86,240,120,0.25,0.5,1.5,1.5
771,9,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.2636339237788505,1.5,0.5,58.17,240,120,0.25,0.5,1.5,1.5
771,10,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.1500661659513594,1.5,0.5,76.14,240,120,0.25,0.5,1.5,1.5
771,11,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.5864626108998734,1.5,0.5,58.7,240,120,0.25,0.5,1.5,1.5
771,12,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.5773560339777386,1.5,0.5,68.68,240,120,0.25,0.5,1.5,1.5
771,13,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.6523902116402114,1.5,0.5,78.39,240,120,0.25,0.5,1.5,1.5
771,14,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.8945657596371885,1.5,0.5,76.16,240,120,0.25,0.5,1.5,1.5
771,15,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.3088579143389205,1.5,0.5,57.74,240,120,0.25,0.5,1.5,1.5
771,16,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.2873283021541948,1.5,0.5,72.38,240,120,0.25,0.5,1.5,1.5
771,17,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.3055293354101767,1.5,0.5,77.76,240,120,0.25,0.5,1.5,1.5
771,18,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.259253733745333,1.5,0.5,60.89,240,120,0.25,0.5,1.5,1.5
771,19,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.5492159992784982,1.5,0.5,56.87,240,120,0.25,0.5,1.5,1.5
771,20,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.5216608018767324,1.5,0.5,59.67,240,120,0.25,0.5,1.5,1.5
771,22,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.7473088991769543,1.5,0.5,79.54,240,120,0.25,0.5,1.5,1.5
771,23,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.2632048446550832,1.5,0.5,62.66,240,120,0.25,0.5,1.5,1.5
771,24,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.212451303576305,1.5,0.5,69.58,240,120,0.25,0.5,1.5,1.5
771,26,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.1427405866532203,1.5,0.5,57.7,240,120,0.25,0.5,1.5,1.5
771,27,10,0.8,12,0.35,400,0.82,0.5,2,2,5,0.9449342089036873,1.5,0.5,72.43,240,120,0.25,0.5,1.5,1.5
771,28,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.6382585470085462,1.5,0.5,62.71,240,120,0.25,0.5,1.5,1.5
771,29,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.7181547116736988,1.5,0.5,53.35,240,120,0.25,0.5,1.5,1.5
771,30,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.0101944444444424,1.5,0.5,72.62,240,120,0.25,0.5,1.5,1.5
771,31,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.642102208699572,1.5,0.5,51.26,240,120,0.25,0.5,1.5,1.5
771,32,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.7201153100775193,1.5,0.5,53.01,240,120,0.25,0.5,1.5,1.5
771,33,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.0101944444444424,1.5,0.5,62.48,240,120,0.25,0.5,1.5,1.5
775,1,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.023981116943716,1.5,0.5,67.44,240,120,0.25,0.5,1.5,1.5
775,2,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.5587632823871906,1.5,0.5,62.1,240,120,0.25,0.5,1.5,1.5
775,3,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.3576906737053798,1.5,0.5,71.47,240,120,0.25,0.5,1.5,1.5
775,4,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.3406064007747855,1.5,0.5,53.7,240,120,0.25,0.5,1.5,1.5
775,5,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.2495757370928275,1.5,0.5,60.07,240,120,0.25,0.5,1.5,1.5
775,6,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.427995009620011,1.5,0.5,73.47,240,120,0.25,0.5,1.5,1.5
775,7,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.3756337962962955,1.5,0.5,65.51,240,120,0.25,0.5,1.5,1.5
775,8,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.3547685185185185,1.5,0.5,56.31,240,120,0.25,0.5,1.5,1.5
775,9,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.4021123611111113,1.5,0.5,54.99,240,120,0.25,0.5,1.5,1.5
775,10,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.544493605713338,1.5,0.5,63.77,240,120,0.25,0.5,1.5,1.5
775,11,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.2981760078662736,1.5,0.5,76.65,240,120,0.25,0.5,1.5,1.5
775,12,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.0199567901234563,1.5,0.5,74.76,240,120,0.25,0.5,1.5,1.5
775,13,10,0.8,12,0.35,400,0.82,0.5,2,2,5,0.8405484793736819,0.0,0.5,53.07,240,120,0.25,0.0,1.5,1.5
775,14,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.2650412662282906,0.0,0.5,58.67,240,120,0.25,0.0,1.5,1.5
775,15,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.3324720184732401,0.0,0.5,61.51,240,120,0.25,0.0,1.5,1.5
775,16,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.0629320124320125,1.5,0.5,77.4,240,120,0.25,0.5,1.5,1.5
775,17,10,0.8,12,0.35,400,0.82,0.5,2,2,5,0.8768220720720719,1.5,0.5,52.68,240,120,0.25,0.5,1.5,1.5
775,18,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.3388213213213198,1.5,0.5,60.64,240,120,0.25,0.5,1.5,1.5
775,19,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.4429322806086349,1.5,0.5,73.44,240,120,0.25,0.5,1.5,1.5
775,20,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.2015171353251313,1.5,0.5,55.06,240,120,0.25,0.5,1.5,1.5
775,21,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.3173773247496428,1.5,0.5,54.12,240,120,0.25,0.5,1.5,1.5
775,22,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.3099309704441278,1.5,0.5,78.98,240,120,0.25,0.5,1.5,1.5
775,23,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.3536469298245606,1.5,0.5,59.75,240,120,0.25,0.5,1.5,1.5
775,24,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.2051504884004884,1.5,0.5,51.68,240,120,0.25,0.5,1.5,1.5
775,25,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.4105582264957268,1.5,0.5,60.45,240,120,0.25,0.5,1.5,1.5
775,26,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.3062572375869332,1.5,0.5,79.38,240,120,0.25,0.5,1.5,1.5
775,27,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.3170197709787093,1.5,0.5,63.66,240,120,0.25,0.5,1.5,1.5
775,28,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.5331335713223266,1.5,0.5,73.45,240,120,0.25,0.5,1.5,1.5
775,29,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.6042513661202187,1.5,0.5,59.79,240,120,0.25,0.5,1.5,1.5
775,30,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.713193355119826,1.5,0.5,70.4,240,120,0.25,0.5,1.5,1.5
775,31,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.9082933333333336,3,0.5,77.15,240,120,0.25,1,1.5,1.5
775,32,10,0.8,12,0.35,400,0.82,0.5,2,2,5,2.74967199074074,3,0.5,71.4,240,120,0.25,1,1.5,1.5
775,33,10,0.8,12,0.35,400,0.82,0.5,2,2,5,2.4882473063973087,3,0.5,59.92,240,120,0.25,1,1.5,1.5
775,34,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.5262988906781165,3,0.5,61.85,240,120,0.25,1,1.5,1.5
775,35,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.1486068686868673,3,0.5,71.23,240,120,0.25,1,1.5,1.5
775,36,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.015414150212931,3,0.5,58.02,240,120,0.25,1,1.5,1.5
775,37,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.2047238065061259,3,0.5,56.24,240,120,0.25,1,1.5,1.5
775,38,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.5058788606403015,3,0.5,50.81,240,120,0.25,1,1.5,1.5
775,39,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.1798832350049167,3,0.5,54.62,240,120,0.25,1,1.5,1.5
775,40,10,0.8,12,0.35,400,0.82,0.5,2,2,5,0.8750270481550982,3,0.5,69.72,240,120,0.25,1,1.5,1.5
775,41,10,0.8,12,0.35,400,0.82,0.5,2,2,5,0.9671900971742741,3,0.5,51.93,240,120,0.25,1,1.5,1.5
775,42,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.318827554322701,3,0.5,52.68,240,120,0.25,1,1.5,1.5
775,43,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.318827554322701,1.5,0.5,54.46,240,120,0.25,0.5,1.5,1.5
775,45,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.71031862745098,3,0.5,62.0,240,120,0.25,1,1.5,1.5
775,46,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.3314539650537631,3,0.5,73.37,240,120,0.25,1,1.5,1.5
775,47,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.3314539650537631,1.5,0.5,58.54,240,120,0.25,0.5,1.5,1.5
776,1,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.1851546798736725,3,0.5,52.6,240,120,0.25,1,1.5,1.5
776,2,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.142174054373524,3,0.5,69.92,240,120,0.25,1,1.5,1.5
776,3,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.3362103630724327,3,0.5,69.57,240,120,0.25,1,1.5,1.5
776,4,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.2566315712829474,3,0.5,60.3,240,120,0.25,1,1.5,1.5
776,5,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.2930353767560665,3,0.5,79.48,240,120,0.25,1,1.5,1.5
776,6,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.125274712002972,3,0.5,55.49,240,120,0.25,1,1.5,1.5
776,7,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.1466959962756058,3,0.5,77.45,240,120,0.25,1,1.5,1.5
776,8,10,0.8,12,0.35,400,0.82,0.5,2,2,5,0.6066388888888888,3,0.5,67.0,240,120,0.25,1,1.5,1.5
776,9,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.0976664820967152,3,0.5,56.36,240,120,0.25,1,1.5,1.5
776,10,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.515021987868762,3,0.5,68.41,240,120,0.25,1,1.5,1.5
776,11,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.39035753968254,3,0.5,72.05,240,120,0.25,1,1.5,1.5
776,12,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.357572375432987,3,0.5,65.67,240,120,0.25,1,1.5,1.5
776,13,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.0784805555555557,3,0.5,72.05,240,120,0.25,1,1.5,1.5
776,14,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.0919581901489122,3,0.5,56.68,240,120,0.25,1,1.5,1.5
776,15,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.255320876736111,18,0.5,75.0,240,120,0.25,1.5,1,1.5
776,16,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.092780864197531,1.5,0.5,50.57,240,120,0.25,0.5,1.5,1.5
776,17,10,0.8,12,0.35,400,0.82,0.5,2,2,5,0.8778274691358023,3,0.5,79.47,240,120,0.25,1,1.5,1.5
776,18,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.228994838872105,3,0.5,76.86,240,120,0.25,1,1.5,1.5
776,19,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.199248148148148,3,0.5,61.45,240,120,0.25,1,1.5,1.5
776,20,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.1219945533769062,3,0.5,52.61,240,120,0.25,1,1.5,1.5
776,21,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.6245872937293715,3,0.5,70.78,240,120,0.25,1,1.5,1.5
776,22,10,0.8,12,0.35,400,0.82,0.5,2,2,5,0.9987966070096943,3,0.5,50.81,240,120,0.25,1,1.5,1.5
776,23,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.2672638888888892,1.5,0.5,64.82,240,120,0.25,0.5,1.5,1.5
776,24,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.1844813266443694,3,0.5,75.06,240,120,0.25,1,1.5,1.5
776,25,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.3749497310332033,3,0.5,76.32,240,120,0.25,1,1.5,1.5
776,26,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.2932066696575435,3,0.5,58.45,240,120,0.25,1,1.5,1.5
776,27,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.2622194444444423,1.5,0.5,60.97,240,120,0.25,0.5,1.5,1.5
776,28,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.1421772817460312,0.5,55.63,240,120,0.25,1.5,1.5
776,29,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.232201388888889,0.5,78.57,240,120,0.25,1.5,1.5
776,30,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.2817650625978096,0.5,59.8,240,120,0.25,1.5,1.5
