file_id,scenario_id,A,B,C,D,E,F,acceleration_time,aggressiveness_level_enter_xwalk,aggressiveness_level_select_xwalk,approaching_xwalk_threshold,desired_speed,dist_from_xwalk_exit,goal_threshold,mass,omega,phi,radius,speed_increase_pct,xwalk_entry_threshold,xwalk_exit_threshold
777,6,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.47572176016525,18,0.5,59.68,240,120,0.25,0.5,1.5,1.5
777,7,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.55311017642248,1.5,0.5,50.45,240,120,0.25,0.5,1.5,1.5
778,1,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.17542736472532,1.5,0.5,69.93,240,120,0.25,0.5,1.5,1.5
778,2,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.27839119210327,1.5,0.5,73.85,240,120,0.25,0.5,1.5,1.5
778,3,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.31797198117539,1.5,0.5,57.84,240,120,0.25,0.5,1.5,1.5
778,5,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.33630139436414,1.5,0.5,53.44,240,120,0.25,0.5,1.5,1.5
778,6,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.53407507596776,1.5,0.5,56.11,240,120,0.25,0.5,1.5,1.5
778,7,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.01106289808917,1.5,0.5,75.33,240,120,0.25,0.5,1.5,1.5
778,8,10,0.8,12,0.35,400,0.82,0.5,2,2,5,0.999866226366227,1.5,0.5,61.45,240,120,0.25,0.5,1.5,1.5
778,9,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.53750682593857,1.5,0.5,64.96,240,120,0.25,0.5,1.5,1.5
778,10,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.44610067282902,1.5,0.5,53.31,240,120,0.25,0.5,1.5,1.5
778,11,10,0.8,12,0.35,400,0.82,0.5,2,2,5,2.05788419329303,1.5,0.5,61.23,240,120,0.25,0.5,1.5,1.5
778,12,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.36743469192175,1.5,0.5,70.89,240,120,0.25,0.5,1.5,1.5
778,14,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.39239133075512,1.5,0.5,74.47,240,120,0.25,0.5,1.5,1.5
778,15,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.43467534488769,1.5,0.5,76.03,240,120,0.25,0.5,1.5,1.5
778,16,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.26340342377261,1.5,0.5,63.25,240,120,0.25,0.5,1.5,1.5
778,17,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.24822455534631,1.5,0.5,76.03,240,120,0.25,0.5,1.5,1.5
778,18,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.20984781119877,1.5,0.5,61.61,240,120,0.25,0.5,1.5,1.5
778,20,10,0.8,12,0.35,400,0.82,0.5,2,2,5,1.3519088116262,1.5,0.5,62.81,240,120,0.25,0.5,1.5,1.5
